herbid,cid,smiles
HERB001876,HBIN040058,CC(C)CNC(=O)C=CC=CCCCCC=CC1=CC2=C(C=C1)OCO2
HERB001876,HBIN040071,C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3
HERB001876,HBIN040073,CC1=CC(=O)C(=C(C)C)CC1
HERB001876,HBIN040079,CC1=CC(C(CC1)C(C)C)C2=CC(=CC(=C2O)C3=CC(=C(C=C3)O)CC=C)CC=C
HERB001876,HBIN040095,C1CCN(CC1)C(=O)CCCCCCC=CC2=CC3=C(C=C2)OCO3
HERB001876,HBIN040100,C1OC2=C(O1)C=C(C=C2)C=O
HERB001876,HBIN040905,C1=CC(=C(C=C1C=O)O)O
HERB001876,HBIN041253,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3C4C(C(C(C(O4)CO)O)O)O)O)O
HERB001876,HBIN041495,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
HERB001876,HBIN041913,C1(C(=O)NC(=O)N1)NC(=O)N
HERB001876,HBIN042339,CC(=CCCC(C)(C=C)O)C
HERB001876,HBIN042670,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O
HERB001876,HBIN042852,C1=CC=C(C(=C1)C(=O)O)[O-]
HERB001876,HBIN042862,C1(C(=O)NC(=O)N1)NC(=O)N
HERB001876,HBIN043437,COC1=C(C=C2C(=C1)C=CC(=O)O2)OC
HERB001876,HBIN043873,COC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O
HERB001876,HBIN044152,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C
HERB001876,HBIN044158,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001876,HBIN044183,CC(C)(C)OC(=O)N1C2=C(C=N1)C(=CC=C2)Br
HERB001876,HBIN044199,CCCCCC(C=C)O
HERB001876,HBIN044240,CCOC(=O)C1=CC=C(C=C1)O
HERB001876,HBIN044352,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(C1)O)C)C)C)(C)C)O)C)C
HERB001876,HBIN044442,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O
HERB001876,HBIN044730,CCCCCCCCCCCCCCCCCC(=O)O
HERB001876,HBIN044918,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001876,HBIN045073,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O
HERB001876,HBIN045254,COC1=CC(=CC(=C1O)OC)C=O
HERB001876,HBIN045833,COC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC=C(C=C3)O)O
HERB001876,HBIN046387,CC1=CC(=C(C=C1)C(C)C)O
HERB001876,HBIN046523,CC1=CC=CC=C1
HERB001876,HBIN046798,CC(C)C1CCC(C=C1)(C)O
HERB001876,HBIN047744,COC1=C(C=CC(=C1)C=O)O
HERB001876,HBIN048166,CC1=CC(=O)CC(C1(C=CC(C)O)O)(C)C
HERB001876,HBIN048340,C1=CC=C(C=C1)CC#N
HERB001876,HBIN048342,C1=CC=C(C=C1)CO
HERB001876,HBIN048368,C1=CC=C(C=C1)C=O
HERB001877,HBIN019758,C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN
HERB001877,HBIN028061,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N
HERB001877,HBIN030249,C1=CC(=CC=C1CC(C(=O)O)NI)O
HERB001880,HBIN015580,CC1=CCC(CC1)C(=C)C
HERB001880,HBIN019817,CC1=CCCC(=C)C2CC(C2CC1)(C)C
HERB001880,HBIN024310,CC1=CCC(CC1)C(=C)C
HERB001880,HBIN042498,CC(=C)C1CCC(=CC1)CO
HERB001883,HBIN022577,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O
HERB001883,HBIN022582,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O
HERB001885,HBIN024350,C1C(C(C(OC1(C(=O)O)O)C(=O)O)O)O
HERB001885,HBIN033585,C1=CC=C(C=C1)CC(C(=O)O)N
HERB001887,HBIN019611,CC12C3CCC(C1(C(=O)OC2=O)C)O3
HERB001891,HBIN011282,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O
HERB001891,HBIN022577,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O
HERB001891,HBIN022582,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O
HERB001892,HBIN019298,C1=CC(=C(C=C1C=CC(=O)O)O)O
HERB001896,HBIN000412,CCCC(C)(C)C1=CC=CC=C1
HERB001896,HBIN001327,CC(C=C)C1=CC=C(C=C1)C(=O)C
HERB001896,HBIN008940,COC1=C(C=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O
HERB001896,HBIN010253,CC1CCCC2(C1CCC3=C2C=CC(=C3)C(C)C)C
HERB001896,HBIN015476,CC1=CC=C(C=C1)C(C)CCC=C(C)C
HERB001896,HBIN016568,CCCCCCCCCCCCCCCCCCCC(=O)O
HERB001896,HBIN017893,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC
HERB001896,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001896,HBIN018729,CC1(C2CCC1(C(C2)O)C)C
HERB001896,HBIN019321,CC1=CCC(C2=C1C=CC(=C2)C)C(C)C
HERB001896,HBIN019449,CC1(C2CCC1(C(=O)C2)C)C
HERB001896,HBIN020014,CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
HERB001896,HBIN020394,CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCCC4)C)C
HERB001896,HBIN021292,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)O)OC
HERB001896,HBIN021430,C1C[N+]2=C(C=C3C=CC4=C(C3=C2)OCO4)C5=CC6=C(C=C51)OCO6
HERB001896,HBIN022407,CC1=CC=C(C=C1)C(C)C
HERB001896,HBIN022892,CC1CC2CCCCC2CC1C
HERB001896,HBIN024357,CCCCCCCCCCCCCCCCCCCCCC(=O)O
HERB001896,HBIN024930,CCCCCC=CCC=CCCCCCCCC(=O)O
HERB001896,HBIN026550,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2
HERB001896,HBIN027456,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O
HERB001896,HBIN029242,CCCCCCCCCCCCCCCCCCCCCCCCCC
HERB001896,HBIN029260,CCCCCCCCCCCCCCCC
HERB001896,HBIN029663,C1=CC=C(C=C1)CCC(=O)[O-]
HERB001896,HBIN031501,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)O)OC)OC
HERB001896,HBIN032754,CCCCCCCCCCCC(=O)O
HERB001896,HBIN034178,C(=CC(=O)O)C(=O)O
HERB001896,HBIN034216,C[N+]1(CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)O)O)OC)C
HERB001896,HBIN034745,CC1CCC(C(C1)O)C(C)C
HERB001896,HBIN034787,CC(=CC(=O)C)C
HERB001896,HBIN035353,CCCCCCCCCCCCCCCC(=O)OCC
HERB001896,HBIN036159,CCCCCCCCCCCCCC(=O)O
HERB001896,HBIN037940,CC1(CC2C(CCC3(C2=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C)C(C1)C(=O)O)C
HERB001896,HBIN038666,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC
HERB001896,HBIN038680,CCCCCCCCCCCCCCCC(=O)O
HERB001896,HBIN042339,CC(=CCCC(C)(C=C)O)C
HERB001896,HBIN044346,C1C2C(C3=C(O1)C=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC5=CC6=C(C=C25)OCO6
HERB001896,HBIN045028,C=CC1=CC=CC=C1
HERB001896,HBIN047738,COC1=C(C=CC(=C1)C(=O)O)O
HERB001896,HBIN048982,CC1(CC2C1CCC3(C(O3)CCC2=C)C)C
HERB001897,HBIN017893,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC
HERB001899,HBIN019307,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
HERB001899,HBIN037940,CC1(CC2C(CCC3(C2=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C)C(C1)C(=O)O)C
HERB001899,HBIN040523,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1(C)O)C)C(=O)O
HERB001899,HBIN043956,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1O)C)C(=O)O)C
HERB001900,HBIN014685,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N
HERB001900,HBIN014693,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N
HERB001900,HBIN019307,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
HERB001900,HBIN033751,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C
HERB001900,HBIN033753,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)C)C)C
HERB001900,HBIN049211,CC1=CC2C(CCC(=C2CC1)C)C(C)C
HERB001901,HBIN003908,C1=CC(=CC=C1C=CC2=C(C(=CC(=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O)O
HERB001901,HBIN004121,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1C)C)C(=O)O
HERB001901,HBIN004886,C1=CC(=C(C(=C1)O)C(=O)O)O
HERB001901,HBIN007213,C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O)O
HERB001901,HBIN007460,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O
HERB001901,HBIN008246,Not Available
HERB001901,HBIN008661,COC1=C(C=CC2=C1OCC3C2OC4=CC5=C(C=C34)OCO5)O
HERB001901,HBIN008732,CC(=O)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C
HERB001901,HBIN008956,COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O
HERB001901,HBIN014685,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N
HERB001901,HBIN014727,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N
HERB001901,HBIN016286,CC1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2=O)C=C(C=C4O)OC
HERB001901,HBIN016287,CC1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2=O)C=C(C=C4O)O
HERB001901,HBIN016408,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
HERB001901,HBIN016870,CC1CC2C(C(C(=O)O2)C)C(C3(C1C=CC3=O)C)OC(=O)C(C)C
HERB001901,HBIN016873,CC1C2C3CCC4C5(CCC(C(C5CCC4(C3(CC(C2(CCC1=C)C)O)C)C)(C)C)O)C
HERB001901,HBIN017057,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)O
HERB001901,HBIN017124,C(C(C(=O)O)N)C(=O)O
HERB001901,HBIN017212,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O
HERB001901,HBIN017356,CC(=O)OCC(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3
HERB001901,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001901,HBIN019307,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
HERB001901,HBIN019921,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
HERB001901,HBIN019933,C1C(C(OC2=C1C(=CC(=C2)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)O)O
HERB001901,HBIN020479,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O
HERB001901,HBIN020619,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O
HERB001901,HBIN020984,C(C(=O)O)C(CC(=O)O)(C(=O)O)O
HERB001901,HBIN022815,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
HERB001901,HBIN023623,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C
HERB001901,HBIN024498,CC1=CCC2C(CCCC2(C1CO)C)(C)C
HERB001901,HBIN025041,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O
HERB001901,HBIN025043,Not Available
HERB001901,HBIN025046,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)OC4C(C(C(C(O4)CO)O)O)O
HERB001901,HBIN025052,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2)C=C(C=C3O)O
HERB001901,HBIN026348,COC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)CO
HERB001901,HBIN026356,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)O)OC)OC
HERB001901,HBIN026662,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O
HERB001901,HBIN027030,C1=C(C=C(C(=C1O)O)O)C(=O)O
HERB001901,HBIN028475,C1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O
HERB001901,HBIN029685,C1=CC(=CC=C1O)O
HERB001901,HBIN029831,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)[O-]
HERB001901,HBIN030580,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O
HERB001901,HBIN031114,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB001901,HBIN031129,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O
HERB001901,HBIN031753,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB001901,HBIN032754,CCCCCCCCCCCC(=O)O
HERB001901,HBIN033751,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C
HERB001901,HBIN035573,COC(=O)C1=CC=CC=C1C(=O)OC
HERB001901,HBIN035760,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2=O
HERB001901,HBIN037254,CCCCCCCCC(=O)O
HERB001901,HBIN037506,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)CO
HERB001901,HBIN037940,CC1(CC2C(CCC3(C2=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C)C(C1)C(=O)O)C
HERB001901,HBIN038026,CCCCCCCCC=CCCCCCCCC(=O)O
HERB001901,HBIN039386,C1=CC=C2C(=C1)C=CC3=CC=CC=C32
HERB001901,HBIN039756,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)OC
HERB001901,HBIN039761,CC1=CC(=C2C(=C1)C(=O)C3=CC(=CC(=C3C2=O)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)OC)O
HERB001901,HBIN039773,CC12CCOC1N(C3=C2C=C(C=C3)OC(=O)NC)C
HERB001901,HBIN039840,CC=C1CN2C3CC1C(C45C3(NC6=CC=CC=C64)OC2C5)(C=O)C(=O)OC
HERB001901,HBIN040249,CC1CC2C(C(C(=O)O2)C)C(C3(C1C=CC3=O)C)O
HERB001901,HBIN040403,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O
HERB001901,HBIN040908,C1=CC(=C(C=C1C(=O)O)O)[O-]
HERB001901,HBIN041495,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
HERB001901,HBIN041726,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O
HERB001901,HBIN041737,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3OC)O
HERB001901,HBIN041738,COC1=CC(=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3O)CO)O
HERB001901,HBIN041739,CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C=O)O)C)C(=O)O)C
HERB001901,HBIN041761,C1=CC(=O)C=CC1=O
HERB001901,HBIN042111,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O
HERB001901,HBIN042199,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)C(=O)O
HERB001901,HBIN043061,CC(=CCCC1(C2CCC(C2)C1=C)C)CO
HERB001901,HBIN043437,COC1=C(C=C2C(=C1)C=CC(=O)O2)OC
HERB001901,HBIN044152,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C
HERB001901,HBIN044158,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001901,HBIN045530,CC1C2C3CCC4C5(CCC(C(C5CCC4(C3(CCC2(CCC1=C)C)C)C)(C)C)O)C
HERB001901,HBIN046560,CC1=CC2=CC(=CC(=C2C(=C1C(=O)C)O)OC3C(C(C(C(O3)CO)O)O)O)OC
HERB001901,HBIN046831,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O
HERB001901,HBIN047613,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)[O-]
HERB001901,HBIN047656,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)CO
HERB001902,HBIN019307,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
HERB001903,HBIN009359,COC1=C(C=CC(=C1)C2=COC3=CC(=CC(=C3C2=O)O)O)O
HERB001903,HBIN030472,CC(=CCC1=C(C=CC2=C1OC(CC2=O)C3=CC=C(C=C3)O)O)C
HERB001903,HBIN031753,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB001903,HBIN036366,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O
HERB001903,HBIN048245,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC=C(C=C3)O)O)C
HERB001905,HBIN029196,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
HERB001905,HBIN037171,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC
HERB001906,HBIN012517,CC(=CCCC(=CCOC1=C(C=C2C=CC(=O)OC2=C1)OC)C)C
HERB001906,HBIN017364,CC(=CCCC(=CCOC1=CC2=C(C=C1)C=CC(=O)O2)C)C
HERB001906,HBIN029196,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
HERB001906,HBIN037171,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC
HERB001907,HBIN029196,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
HERB001907,HBIN037171,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC
HERB001908,HBIN036380,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O
HERB001911,HBIN018163,C[N+](C)(C)CC(=O)[O-]
HERB001914,HBIN017043,C(C(C1C(=C(C(=O)O1)O)O)O)O
HERB001914,HBIN018293,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(CO5)O)O)O)C)C)C(C)C
HERB001914,HBIN030188,C1(C(C(C(C(C1O)O)O)O)O)O
HERB001914,HBIN036907,C1=CC(=CN=C1)C(=O)O
HERB001914,HBIN048047,C(C(C1C(=C(C(=O)O1)O)O)O)O
HERB001915,HBIN000021,CCCCC=CCC=CCCCCCCCCC(=O)OC
HERB001915,HBIN000526,CCCCC=CCCCCCCCCCC(=O)O
HERB001915,HBIN000569,CC1C(=C(C(=C1C)C)C)C
HERB001915,HBIN000864,CC1=NC(=NC=C1C(=O)C)NN
HERB001915,HBIN002102,CC1(C2CCC(O1)(CC2)C)C
HERB001915,HBIN002159,CC1=CC2C(CCC(C2CC1)(C)O)C(C)C
HERB001915,HBIN004382,CCC(C=CC(C)C1CCC2C1(CCC3C2CCC4C3(CCCC4)C)C)C(C)CO
HERB001915,HBIN004386,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCCC4)C)C)C(C)CO
HERB001915,HBIN004438,CC1C2CCC3C(=CCC4(C3(CCC4C(C)CCC(C)C(C)C)C)C)C2(CCC1O)C
HERB001915,HBIN004443,CC(C)CCCC(C)C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4)O)C)C)C
HERB001915,HBIN004449,CC(C)C(C)CCC(=C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C
HERB001915,HBIN004455,CC(C)C(=C)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C
HERB001915,HBIN004456,CC(C)C(=C)CCC(CO)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)O)C)C
HERB001915,HBIN004457,CC(C)C(=C)CCC(C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)O)C)C
HERB001915,HBIN004459,CC(C)C(=C)CCC(C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)O)C)C
HERB001915,HBIN004468,CC(C)C(=C)CCC(C)C1CCC2(C1(CC=C3C2CCC4C3(CCC(C4(C)C)O)C)C)C
HERB001915,HBIN004472,CC=C(CCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4C)O)C)C)C(C)C
HERB001915,HBIN004498,CCC(CCC(C)C1CCC2(C1(CCC3C2=CCC4C3(CCC(C4C)OC(=O)C)C)C)C)C(=C)C
HERB001915,HBIN006351,C1=CC=NC(=C1)N
HERB001915,HBIN006982,CC1C2CCC3C4(CCC(C4(CCC35C2(C5)CCC1O)C)C(C)CCCC(C)C)C
HERB001915,HBIN006984,CC1C2CCC3C4(CCC(C4(CCC35C2(C5)CCC1O)C)C(C)CCCC(C)C(=C)C)C
HERB001915,HBIN006987,CC1C2CCC3=C(C2(CCC1O)C)CCC4(C3(CCC4C(C)CCC=C(C)C)C)C
HERB001915,HBIN010180,CC1CCCC2(C1CCC3=C2CCC4(C3(CCC4C(C)CCC(=C(C)CO)C)C)C)C
HERB001915,HBIN010184,CC1CCCC2(C1CC=C3C2CCC4(C3CCC4C(C)CCC(=C(C)CO)C)C)C
HERB001915,HBIN010207,CCC(=C(C)CO)CCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCCC4C)C)C
HERB001915,HBIN013413,CC=C(C)C(=O)OC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O
HERB001915,HBIN015704,CC1=CCC(CC1)C(C)(C)O
HERB001915,HBIN015955,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C)C
HERB001915,HBIN016080,CC=CC1=CC=C(C=C1)OC
HERB001915,HBIN017043,C(C(C1C(=C(C(=O)O1)O)O)O)O
HERB001915,HBIN017334,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
HERB001915,HBIN017440,CC=CC1=CC(=C(C=C1OC)OC)OC
HERB001915,HBIN017893,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC
HERB001915,HBIN017966,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C)C
HERB001915,HBIN018006,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C
HERB001915,HBIN018021,CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C
HERB001915,HBIN018032,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CC(CC2(C)C)O)C)C)C
HERB001915,HBIN018100,C[N+](C)(C)CC(=O)[O-]
HERB001915,HBIN018163,C[N+](C)(C)CC(=O)[O-]
HERB001915,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001915,HBIN018946,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB001915,HBIN019298,C1=CC(=C(C=C1C=CC(=O)O)O)O
HERB001915,HBIN019475,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C
HERB001915,HBIN019762,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2C(=CCCC2(C)C)C)C)C
HERB001915,HBIN020014,CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
HERB001915,HBIN020270,C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5.[OH-]
HERB001915,HBIN020363,CC=CC1=CC(=C(C=C1)O)O.CC1CC(CC(C1O)O)(C(=O)O)O
HERB001915,HBIN020657,C1=CC=C(C=C1)C=CC(=O)O
HERB001915,HBIN020909,C1=CC(=CC=C1C=CC(=O)O)O
HERB001915,HBIN020976,CC(=CCCC(=CC=O)C)C
