HBTAR000545	-0.9023549 -0.5432218 0.4220372 -0.5532057 0.25051674 -0.28607506 -0.38566008 0.22844423 0.23653935 0.31084278 0.3240969 0.25832027 -0.12299221 -0.12788793 0.21327613 -0.028601736
HBTAR000546	2.0566301 -0.9532016 0.015301593 0.09884237 -0.5488525 -0.17462623 -0.06803025 0.035856437 -0.29732284 0.042836238 -0.037537217 0.011898445 -0.050326433 -0.04288241 -0.0009074602 -0.013719249
HBTAR000547	2.032974 -1.0804585 0.79473066 -0.5291356 -0.1845837 -0.16347048 -0.13706546 -0.006165267 -0.24997252 0.17700753 -0.12559414 -0.08168675 -0.073278695 -0.15663418 -0.08044867 -0.023157734
HBTAR000582	-0.9842422 -0.66895163 -0.34305137 0.70771027 0.24787809 -0.13174479 0.107538745 -0.12502332 0.08028046 -0.09580065 -0.093688756 0.03355519 0.17416197 0.07776543 -0.2155414 0.14137998
HBTAR000591	0.15726021 -0.24320565 1.2062327 0.895308 0.100705005 0.2958162 0.23282622 0.35502952 -0.07625606 -0.4810355 -0.024654385 0.34108362 -0.14741072 -0.01373451 0.11418181 0.42234695
HBTAR000621	0.8153544 0.8652508 0.5119581 0.61418617 0.11476173 -0.20987552 0.2629362 -0.21338543 0.096936665 0.17377335 -0.34679314 0.12944557 -0.0045198533 -0.20783813 -0.09087795 0.2049786
HBTAR000627	0.65768886 0.90419805 0.39672935 0.6546811 0.1493483 -0.37260047 0.248889 -0.22934552 0.0498402 0.15846108 -0.39235023 0.19807158 0.07898032 -0.16979545 -0.09128872 0.13691552
HBTAR000636	2.0501585 1.5602974 -0.5004766 -0.2722977 0.019833872 0.72372437 -0.45672333 0.1370196 0.48883948 -0.027626218 -0.3360219 -0.048271913 0.09815797 0.28570005 -0.20283327 0.102007516
HBTAR000673	0.5004182 0.18012261 -0.69113463 -0.16552661 -0.17360745 0.042688265 0.48070592 0.02746907 0.30783662 0.09114203 0.09704424 -0.02095698 0.37087244 -0.21782222 0.3020559 -0.089063086
HBTAR000700	1.5426527 -0.72453284 -0.2475837 0.31637096 -0.869574 -0.24519087 -0.0879915 0.028941592 -0.38823617 -0.11258042 -0.051133584 -0.12291101 -0.13919036 -0.030260073 -0.054995462 0.015067851
HBTAR000704	1.3200263 -0.76099217 0.16979216 0.09994688 -0.6286583 -0.02220578 -0.0046515185 0.08193709 -0.40776464 -0.03714022 -0.119905345 -0.019733327 -0.13168328 0.07433346 0.0995154 0.034035724
HBTAR000708	-0.7411396 -0.6732768 0.51010174 0.07467394 -0.044874456 0.16113056 0.046314687 -0.11845393 -0.011160572 -0.1622636 -0.2272539 0.021828447 0.116469145 -0.004156157 0.022244118 0.050697114
HBTAR000709	-0.66622 -0.82939464 -0.17802362 0.4873787 0.103780694 0.11709673 0.056284025 0.035050612 0.122354545 -0.018216966 -0.22461273 0.08008729 0.30474752 -0.04137896 -0.029255508 -0.09775308
HBTAR000714	-0.77348447 -0.78883106 -0.118949436 0.327929 0.049194448 -0.10727301 -0.013359569 -0.1872775 0.23528086 0.049992062 -0.14726725 0.097507685 0.1648281 0.059281334 -0.075521134 -0.10840252
HBTAR000772	1.3844241 -1.1300589 -0.21316276 0.39039007 -0.6003274 0.00855485 -0.04431656 0.07989767 -0.15128484 0.066976026 -0.015099507 -0.07586908 -0.12083704 -0.00949272 -0.13335605 0.03211339
HBTAR000773	1.904154 -1.3511631 0.14414439 -0.19309072 -0.36424536 0.06558569 0.08683483 0.20820779 -0.1387628 0.020604143 -0.11182977 -0.02214894 -0.1721173 0.04740169 -0.09698745 -0.059613332
