protein_id,compound_id
HBTAR001312,HBIN046505
HBTAR001312,HBIN046506
HBTAR001312,HBIN046779
HBTAR001312,HBIN047282
HBTAR001312,HBIN047457
HBTAR001312,HBIN047746
HBTAR001312,HBIN048054
HBTAR001312,HBIN048058
HBTAR001312,HBIN048074
HBTAR001312,HBIN048372
HBTAR001312,HBIN048463
HBTAR001312,HBIN026262
HBTAR001313,HBIN003949
HBTAR001313,HBIN014399
HBTAR001313,HBIN014419
HBTAR001313,HBIN017453
HBTAR001313,HBIN018392
HBTAR001313,HBIN018951
HBTAR001313,HBIN022584
HBTAR001313,HBIN024298
HBTAR001313,HBIN026609
HBTAR001313,HBIN028075
HBTAR001313,HBIN028076
HBTAR001313,HBIN030256
HBTAR001313,HBIN030532
HBTAR001313,HBIN032460
HBTAR001313,HBIN033441
HBTAR001313,HBIN033583
HBTAR001313,HBIN034809
HBTAR001313,HBIN035120
HBTAR001313,HBIN039395
HBTAR001313,HBIN040626
HBTAR001313,HBIN045811
HBTAR001313,HBIN045944
HBTAR001313,HBIN026460
HBTAR001313,HBIN028102
HBTAR001313,HBIN026067
HBTAR001313,HBIN026068
HBTAR001313,HBIN000962
HBTAR001314,HBIN001991
HBTAR001314,HBIN001999
HBTAR001316,HBIN045469
HBTAR001316,HBIN045139
HBTAR001317,HBIN007325
HBTAR001317,HBIN006119
HBTAR001317,HBIN020174
HBTAR001317,HBIN026399
HBTAR001317,HBIN029280
HBTAR001317,HBIN034660
HBTAR001317,HBIN036157
HBTAR001317,HBIN041721
HBTAR001317,HBIN001991
HBTAR001317,HBIN001999
HBTAR001317,HBIN014000
HBTAR001317,HBIN014001
HBTAR001317,HBIN020794
HBTAR001317,HBIN025875
HBTAR001317,HBIN032855
HBTAR001317,HBIN033348
HBTAR001317,HBIN038043
HBTAR001317,HBIN046779
HBTAR001317,HBIN020801
HBTAR001317,HBIN020903
HBTAR001317,HBIN038035
HBTAR001317,HBIN020389
HBTAR001317,HBIN038026
HBTAR001317,HBIN013978
HBTAR001317,HBIN013988
HBTAR001317,HBIN024946
HBTAR001317,HBIN026573
HBTAR001317,HBIN049096
HBTAR001317,HBIN019688
HBTAR001320,HBIN007325
HBTAR001320,HBIN006119
HBTAR001320,HBIN020174
HBTAR001320,HBIN026399
HBTAR001320,HBIN029280
HBTAR001320,HBIN036157
HBTAR001320,HBIN028102
HBTAR001320,HBIN014000
HBTAR001320,HBIN014001
HBTAR001320,HBIN019514
HBTAR001320,HBIN019690
HBTAR001320,HBIN019691
HBTAR001320,HBIN020794
HBTAR001320,HBIN025875
HBTAR001320,HBIN032855
HBTAR001320,HBIN033348
HBTAR001320,HBIN038043
HBTAR001320,HBIN046779
HBTAR001320,HBIN047746
HBTAR001320,HBIN020984
HBTAR001320,HBIN020801
HBTAR001320,HBIN020903
HBTAR001320,HBIN038035
HBTAR001320,HBIN020389
HBTAR001320,HBIN024084
HBTAR001320,HBIN017508
HBTAR001329,HBIN025012
HBTAR001332,HBIN019727
HBTAR001332,HBIN019728
HBTAR001332,HBIN028167
HBTAR001332,HBIN029658
HBTAR001334,HBIN028102
HBTAR001334,HBIN025875
HBTAR001334,HBIN033585
HBTAR001334,HBIN015853
HBTAR001334,HBIN017892
HBTAR001334,HBIN005317
HBTAR001334,HBIN016289
HBTAR001334,HBIN037171
HBTAR001337,HBIN027764
HBTAR001337,HBIN021985
HBTAR001337,HBIN038254
HBTAR001337,HBIN045831
HBTAR001338,HBIN045469
HBTAR001346,HBIN007325
HBTAR001346,HBIN029342
HBTAR001346,HBIN034423
HBTAR001349,HBIN034660
HBTAR001349,HBIN041721
HBTAR001350,HBIN022577
HBTAR001350,HBIN006119
HBTAR001350,HBIN020174
HBTAR001350,HBIN026399
HBTAR001350,HBIN029280
HBTAR001350,HBIN029342
HBTAR001350,HBIN034423
HBTAR001350,HBIN028102
HBTAR001350,HBIN020984
HBTAR001350,HBIN036906
HBTAR001350,HBIN045028
HBTAR001350,HBIN047307
HBTAR001350,HBIN046110
HBTAR001350,HBIN016408
HBTAR001350,HBIN042670
HBTAR001350,HBIN044040
HBTAR001350,HBIN044035
HBTAR001350,HBIN028783
HBTAR001351,HBIN029342
HBTAR001352,HBIN029342
HBTAR001352,HBIN034423
HBTAR001352,HBIN028102
HBTAR001353,HBIN029342
HBTAR001353,HBIN034423
HBTAR001353,HBIN034660
HBTAR001353,HBIN041721
HBTAR001353,HBIN026067
HBTAR001353,HBIN026068
HBTAR001353,HBIN009458
HBTAR001353,HBIN020653
HBTAR001353,HBIN024817
HBTAR001354,HBIN029342
HBTAR001354,HBIN034423
HBTAR001354,HBIN029658
HBTAR001356,HBIN007325
HBTAR001356,HBIN029342
HBTAR001356,HBIN034423
HBTAR001356,HBIN025875
HBTAR001356,HBIN037089
HBTAR001356,HBIN043546
HBTAR001356,HBIN043763
HBTAR001356,HBIN022514
HBTAR001358,HBIN007325
HBTAR001358,HBIN021620
HBTAR001358,HBIN006119
HBTAR001358,HBIN020174
HBTAR001358,HBIN026399
HBTAR001358,HBIN029280
HBTAR001358,HBIN034660
HBTAR001358,HBIN041721
HBTAR001358,HBIN046831
HBTAR001358,HBIN001991
HBTAR001358,HBIN001999
HBTAR001358,HBIN014000
HBTAR001358,HBIN014001
HBTAR001358,HBIN020794
HBTAR001358,HBIN032855
HBTAR001358,HBIN033348
HBTAR001358,HBIN046779
HBTAR001358,HBIN013978
HBTAR001358,HBIN013988
HBTAR001358,HBIN024946
HBTAR001358,HBIN026573
HBTAR001358,HBIN049096
HBTAR001358,HBIN044654
HBTAR001359,HBIN007325
HBTAR001359,HBIN021620
HBTAR001359,HBIN034660
HBTAR001359,HBIN041721
HBTAR001359,HBIN028102
HBTAR001359,HBIN029658
HBTAR001359,HBIN020984
HBTAR001359,HBIN024084
HBTAR001359,HBIN000962
HBTAR001359,HBIN043763
HBTAR001359,HBIN040035
HBTAR001359,HBIN024310
HBTAR001361,HBIN021985
HBTAR001362,HBIN007325
HBTAR001362,HBIN026460
HBTAR001362,HBIN028102
HBTAR001362,HBIN042735
HBTAR001362,HBIN045101
HBTAR001362,HBIN008395
HBTAR001362,HBIN015727
HBTAR001362,HBIN026067
HBTAR001362,HBIN026068
HBTAR001362,HBIN029700
HBTAR001362,HBIN037887
HBTAR001362,HBIN037888
HBTAR001362,HBIN046505
HBTAR001362,HBIN046506
HBTAR001362,HBIN048054
HBTAR001362,HBIN048058
HBTAR001362,HBIN043546
HBTAR001362,HBIN020389
HBTAR001362,HBIN015853
HBTAR001362,HBIN040827
HBTAR001362,HBIN018545
HBTAR001362,HBIN035270
HBTAR001362,HBIN042853
HBTAR001362,HBIN009457
HBTAR001362,HBIN020678
HBTAR001362,HBIN024820
HBTAR001362,HBIN024957
HBTAR001362,HBIN045031
HBTAR001362,HBIN046771
HBTAR001365,HBIN007325
HBTAR001366,HBIN025875
HBTAR001369,HBIN026609
HBTAR001369,HBIN022632
HBTAR001369,HBIN045566
HBTAR001369,HBIN028102
HBTAR001369,HBIN046831
HBTAR001369,HBIN001977
HBTAR001369,HBIN025346
HBTAR001369,HBIN025347
HBTAR001369,HBIN025348
HBTAR001369,HBIN027040
HBTAR001369,HBIN027061
HBTAR001369,HBIN036662
HBTAR001369,HBIN038043
HBTAR001369,HBIN041664
HBTAR001369,HBIN042672
HBTAR001369,HBIN045822
HBTAR001369,HBIN036906
HBTAR001369,HBIN040522
HBTAR001369,HBIN041254
HBTAR001370,HBIN042854
HBTAR001370,HBIN042111
HBTAR001370,HBIN040266
HBTAR001370,HBIN030896
HBTAR001372,HBIN022632
HBTAR001372,HBIN046831
HBTAR001372,HBIN001977
HBTAR001372,HBIN001991
HBTAR001372,HBIN001999
HBTAR001372,HBIN036662
HBTAR001372,HBIN038043
HBTAR001372,HBIN041664
HBTAR001372,HBIN042672
HBTAR001372,HBIN036906
HBTAR001375,HBIN022632
HBTAR001375,HBIN034660
HBTAR001375,HBIN041721
HBTAR001375,HBIN014685
HBTAR001375,HBIN014693
HBTAR001375,HBIN001977
HBTAR001375,HBIN001991
HBTAR001375,HBIN001999
HBTAR001375,HBIN016005
HBTAR001375,HBIN026686
HBTAR001375,HBIN036662
HBTAR001375,HBIN038043
HBTAR001375,HBIN041664
HBTAR001375,HBIN042672
HBTAR001375,HBIN001987
HBTAR001376,HBIN022632
HBTAR001376,HBIN001977
HBTAR001376,HBIN036662
HBTAR001376,HBIN038043
HBTAR001376,HBIN041664
HBTAR001376,HBIN042672
HBTAR001378,HBIN022632
HBTAR001378,HBIN001977
HBTAR001378,HBIN001991
HBTAR001378,HBIN027061
HBTAR001378,HBIN036662
HBTAR001378,HBIN038043
HBTAR001378,HBIN041664
HBTAR001378,HBIN042672
HBTAR001378,HBIN029056
HBTAR001381,HBIN022632
HBTAR001381,HBIN001977
HBTAR001381,HBIN036662
HBTAR001381,HBIN038043
HBTAR001381,HBIN041664
HBTAR001381,HBIN042672
HBTAR001382,HBIN038054
HBTAR001382,HBIN023132
HBTAR001382,HBIN042438
HBTAR001383,HBIN007325
HBTAR001383,HBIN026609
HBTAR001383,HBIN001289
HBTAR001383,HBIN006119
HBTAR001383,HBIN017246
HBTAR001383,HBIN017391
HBTAR001383,HBIN020174
HBTAR001383,HBIN020335
HBTAR001383,HBIN020799
HBTAR001383,HBIN020908
HBTAR001383,HBIN021209
HBTAR001383,HBIN022829
HBTAR001383,HBIN024325
HBTAR001383,HBIN024341
HBTAR001383,HBIN026399
HBTAR001383,HBIN028352
HBTAR001383,HBIN029280
HBTAR001383,HBIN029287
HBTAR001383,HBIN029341
HBTAR001383,HBIN029342
HBTAR001383,HBIN030122
HBTAR001383,HBIN030190
HBTAR001383,HBIN032578
HBTAR001383,HBIN032585
HBTAR001383,HBIN034423
HBTAR001383,HBIN034660
HBTAR001383,HBIN038696
HBTAR001383,HBIN039612
HBTAR001383,HBIN041721
HBTAR001383,HBIN049051
HBTAR001383,HBIN001991
HBTAR001383,HBIN001999
HBTAR001383,HBIN018627
HBTAR001385,HBIN022632
HBTAR001385,HBIN001289
HBTAR001385,HBIN006119
HBTAR001385,HBIN017246
HBTAR001385,HBIN017391
HBTAR001385,HBIN020174
HBTAR001385,HBIN020335
HBTAR001385,HBIN020799
HBTAR001385,HBIN020908
HBTAR001385,HBIN021209
HBTAR001385,HBIN022829
HBTAR001385,HBIN024325
HBTAR001385,HBIN024341
HBTAR001385,HBIN026399
HBTAR001385,HBIN029280
HBTAR001385,HBIN029287
HBTAR001385,HBIN029341
HBTAR001385,HBIN029342
HBTAR001385,HBIN030122
HBTAR001385,HBIN030190
HBTAR001385,HBIN032578
HBTAR001385,HBIN032585
HBTAR001385,HBIN034423
HBTAR001385,HBIN034660
HBTAR001385,HBIN038696
HBTAR001385,HBIN039612
HBTAR001385,HBIN041721
HBTAR001385,HBIN049051
HBTAR001385,HBIN001991
HBTAR001385,HBIN001999
HBTAR001385,HBIN014420
HBTAR001385,HBIN020984
HBTAR001385,HBIN040799
HBTAR001385,HBIN009458
HBTAR001385,HBIN020653
HBTAR001385,HBIN024817
HBTAR001385,HBIN008798
HBTAR001385,HBIN010473
HBTAR001386,HBIN007325
HBTAR001386,HBIN001289
HBTAR001386,HBIN006119
HBTAR001386,HBIN017246
HBTAR001386,HBIN017391
HBTAR001386,HBIN020174
HBTAR001386,HBIN020335
HBTAR001386,HBIN020799
HBTAR001386,HBIN020908
HBTAR001386,HBIN021209
HBTAR001386,HBIN022829
HBTAR001386,HBIN024325
HBTAR001386,HBIN024341
HBTAR001386,HBIN026399
HBTAR001386,HBIN029280
HBTAR001386,HBIN029287
HBTAR001386,HBIN029341
HBTAR001386,HBIN029342
HBTAR001386,HBIN030122
HBTAR001386,HBIN030190
HBTAR001386,HBIN032578
HBTAR001386,HBIN032585
HBTAR001386,HBIN034423
HBTAR001386,HBIN034660
HBTAR001386,HBIN038696
HBTAR001386,HBIN039612
HBTAR001386,HBIN041721
HBTAR001386,HBIN049051
HBTAR001387,HBIN007325
HBTAR001387,HBIN026460
HBTAR001387,HBIN029342
HBTAR001387,HBIN034423
HBTAR001387,HBIN034660
HBTAR001387,HBIN041721
HBTAR001387,HBIN005945
HBTAR001387,HBIN029753
HBTAR001388,HBIN001289
HBTAR001388,HBIN006119
HBTAR001388,HBIN017246
HBTAR001388,HBIN017391
HBTAR001388,HBIN019727
HBTAR001388,HBIN019728
HBTAR001388,HBIN020174
HBTAR001388,HBIN020335
HBTAR001388,HBIN020799
HBTAR001388,HBIN020908
HBTAR001388,HBIN021209
HBTAR001388,HBIN022829
HBTAR001388,HBIN024325
HBTAR001388,HBIN024341
HBTAR001388,HBIN026399
HBTAR001388,HBIN028167
HBTAR001388,HBIN028352
HBTAR001388,HBIN029280
HBTAR001388,HBIN029287
HBTAR001388,HBIN029341
HBTAR001388,HBIN029342
HBTAR001388,HBIN030122
HBTAR001388,HBIN030190
HBTAR001388,HBIN032578
HBTAR001388,HBIN032585
HBTAR001388,HBIN034423
HBTAR001388,HBIN034660
HBTAR001388,HBIN038696
HBTAR001388,HBIN039612
HBTAR001388,HBIN041721
HBTAR001388,HBIN049051
HBTAR001388,HBIN028102
HBTAR001388,HBIN002425
HBTAR001388,HBIN039614
HBTAR001390,HBIN007325
HBTAR001390,HBIN022632
HBTAR001390,HBIN034660
HBTAR001390,HBIN041721
HBTAR001390,HBIN014685
HBTAR001390,HBIN028102
HBTAR001390,HBIN042610
HBTAR001391,HBIN001991
HBTAR001391,HBIN001999
HBTAR001394,HBIN014399
HBTAR001394,HBIN017453
HBTAR001394,HBIN018952
HBTAR001394,HBIN026609
HBTAR001394,HBIN030256
HBTAR001394,HBIN034809
HBTAR001394,HBIN040626
HBTAR001394,HBIN045944
HBTAR001394,HBIN026460
HBTAR001394,HBIN036157
HBTAR001394,HBIN028102
HBTAR001394,HBIN001977
HBTAR001394,HBIN015727
HBTAR001394,HBIN046505
HBTAR001394,HBIN046506
HBTAR001394,HBIN047457
HBTAR001394,HBIN048054
HBTAR001394,HBIN048058
HBTAR001394,HBIN043546
HBTAR001394,HBIN024084
HBTAR001394,HBIN046495
HBTAR001394,HBIN019046
HBTAR001398,HBIN021620
HBTAR001398,HBIN026460
HBTAR001398,HBIN036157
HBTAR001398,HBIN028102
HBTAR001398,HBIN001977
HBTAR001398,HBIN001991
HBTAR001398,HBIN001999
HBTAR001398,HBIN016005
HBTAR001398,HBIN036892
HBTAR001398,HBIN047457
HBTAR001398,HBIN048074
HBTAR001398,HBIN024084
HBTAR001400,HBIN007325
HBTAR001400,HBIN001991
HBTAR001400,HBIN001999
HBTAR001403,HBIN029531
HBTAR001403,HBIN031346
HBTAR001403,HBIN014439
HBTAR001404,HBIN024134
HBTAR001404,HBIN042111
HBTAR001404,HBIN021985
HBTAR001404,HBIN021985
HBTAR001404,HBIN024784
HBTAR001404,HBIN048883
HBTAR001404,HBIN041294
HBTAR001404,HBIN029922
HBTAR001404,HBIN020703
HBTAR001404,HBIN029423
HBTAR001408,HBIN034660
HBTAR001408,HBIN041721
HBTAR001408,HBIN028102
HBTAR001408,HBIN001991
HBTAR001408,HBIN001999
HBTAR001408,HBIN015727
HBTAR001408,HBIN032674
HBTAR001408,HBIN046505
HBTAR001408,HBIN046506
HBTAR001408,HBIN048054
HBTAR001408,HBIN048058
HBTAR001408,HBIN043546
HBTAR001408,HBIN043763
HBTAR001408,HBIN028061
HBTAR001412,HBIN042111
HBTAR001413,HBIN007325
HBTAR001413,HBIN001289
HBTAR001413,HBIN006119
HBTAR001413,HBIN017246
HBTAR001413,HBIN017391
HBTAR001413,HBIN020174
HBTAR001413,HBIN020335
HBTAR001413,HBIN020799
HBTAR001413,HBIN020908
HBTAR001413,HBIN021209
HBTAR001413,HBIN022829
HBTAR001413,HBIN024325
HBTAR001413,HBIN024341
HBTAR001413,HBIN026399
HBTAR001413,HBIN029280
HBTAR001413,HBIN029287
HBTAR001413,HBIN029341
HBTAR001413,HBIN029342
HBTAR001413,HBIN030122
HBTAR001413,HBIN030190
HBTAR001413,HBIN032578
HBTAR001413,HBIN032585
HBTAR001413,HBIN034423
HBTAR001413,HBIN034660
HBTAR001413,HBIN038696
HBTAR001413,HBIN039612
HBTAR001413,HBIN041721
HBTAR001413,HBIN049051
HBTAR001413,HBIN025346
HBTAR001413,HBIN025347
HBTAR001413,HBIN025348
HBTAR001413,HBIN027040
HBTAR001413,HBIN027061
HBTAR001413,HBIN045822
HBTAR001413,HBIN036906
HBTAR001413,HBIN007081
HBTAR001413,HBIN011239
HBTAR001413,HBIN016407
HBTAR001413,HBIN018627
HBTAR001413,HBIN032459
HBTAR001413,HBIN038302
HBTAR001415,HBIN001289
HBTAR001415,HBIN006119
HBTAR001415,HBIN017246
HBTAR001415,HBIN017391
HBTAR001415,HBIN020174
HBTAR001415,HBIN020335
HBTAR001415,HBIN020799
HBTAR001415,HBIN020908
HBTAR001415,HBIN021209
HBTAR001415,HBIN022829
HBTAR001415,HBIN024325
HBTAR001415,HBIN024341
HBTAR001415,HBIN026399
HBTAR001415,HBIN029280
HBTAR001415,HBIN029287
HBTAR001415,HBIN029341
HBTAR001415,HBIN029342
HBTAR001415,HBIN030122
HBTAR001415,HBIN030190
HBTAR001415,HBIN032578
HBTAR001415,HBIN032585
HBTAR001415,HBIN034423
HBTAR001415,HBIN034660
HBTAR001415,HBIN038696
HBTAR001415,HBIN039612
HBTAR001415,HBIN041721
HBTAR001415,HBIN049051
HBTAR001415,HBIN025041
HBTAR001415,HBIN018627
HBTAR001415,HBIN024973
HBTAR001423,HBIN029531
HBTAR001423,HBIN043533
HBTAR001423,HBIN023132
HBTAR001423,HBIN026385
HBTAR001423,HBIN017508
HBTAR001423,HBIN022330
HBTAR001425,HBIN007325
HBTAR001425,HBIN028102
HBTAR001425,HBIN042735
HBTAR001425,HBIN045101
HBTAR001425,HBIN025875
HBTAR001425,HBIN024084
HBTAR001426,HBIN014399
HBTAR001426,HBIN026609
HBTAR001426,HBIN029342
HBTAR001426,HBIN034423
HBTAR001426,HBIN001991
HBTAR001426,HBIN001999
HBTAR001426,HBIN015727
HBTAR001426,HBIN016005
HBTAR001426,HBIN025875
HBTAR001426,HBIN033585
HBTAR001426,HBIN033621
HBTAR001426,HBIN046505
HBTAR001426,HBIN046506
HBTAR001426,HBIN047282
HBTAR001426,HBIN048054
HBTAR001426,HBIN048058
HBTAR001426,HBIN043546
HBTAR001427,HBIN022632
HBTAR001427,HBIN029342
HBTAR001427,HBIN001991
HBTAR001427,HBIN001999
HBTAR001427,HBIN036906
HBTAR001427,HBIN011282
HBTAR001427,HBIN018521
HBTAR001427,HBIN023530
HBTAR001427,HBIN042306
HBTAR001427,HBIN042307
HBTAR001427,HBIN048043
HBTAR001428,HBIN029342
HBTAR001428,HBIN034423
HBTAR001428,HBIN042306
HBTAR001428,HBIN042307
HBTAR001428,HBIN048043
HBTAR001429,HBIN042111
HBTAR001429,HBIN042111
HBTAR001429,HBIN019558
HBTAR001429,HBIN029531
HBTAR001429,HBIN044111
HBTAR001429,HBIN048645
HBTAR001429,HBIN027849
HBTAR001429,HBIN025041
HBTAR001429,HBIN026808
HBTAR001429,HBIN041294
HBTAR001429,HBIN017893
HBTAR001431,HBIN023132
HBTAR001433,HBIN015858
HBTAR001433,HBIN030047
HBTAR001433,HBIN014685
HBTAR001433,HBIN021262
HBTAR001433,HBIN014467
HBTAR001433,HBIN015253
HBTAR001433,HBIN036036
HBTAR001433,HBIN047457
HBTAR001433,HBIN023188
HBTAR001433,HBIN049200
HBTAR001433,HBIN037286
HBTAR001433,HBIN043778
HBTAR001433,HBIN014272
HBTAR001433,HBIN019837
HBTAR001433,HBIN019839
HBTAR001433,HBIN021605
HBTAR001433,HBIN021608
HBTAR001433,HBIN021843
HBTAR001433,HBIN024964
HBTAR001433,HBIN025981
HBTAR001433,HBIN026267
HBTAR001433,HBIN028431
HBTAR001433,HBIN028435
HBTAR001433,HBIN030814
HBTAR001433,HBIN033254
HBTAR001433,HBIN036930
HBTAR001433,HBIN037638
HBTAR001433,HBIN037644
HBTAR001433,HBIN040827
HBTAR001433,HBIN041372
HBTAR001433,HBIN005351
HBTAR001433,HBIN037324
HBTAR001433,HBIN037934
HBTAR001434,HBIN048300
HBTAR001435,HBIN015858
HBTAR001435,HBIN030047
HBTAR001435,HBIN014685
HBTAR001435,HBIN021262
HBTAR001435,HBIN014467
HBTAR001435,HBIN015253
HBTAR001435,HBIN036036
HBTAR001435,HBIN047457
HBTAR001435,HBIN037286
HBTAR001435,HBIN043778
HBTAR001435,HBIN014272
HBTAR001435,HBIN019837
HBTAR001435,HBIN019839
HBTAR001435,HBIN021605
HBTAR001435,HBIN021608
HBTAR001435,HBIN021843
HBTAR001435,HBIN024964
HBTAR001435,HBIN025981
HBTAR001435,HBIN026267
HBTAR001435,HBIN028431
HBTAR001435,HBIN028435
HBTAR001435,HBIN030814
HBTAR001435,HBIN033254
HBTAR001435,HBIN036930
HBTAR001435,HBIN037638
HBTAR001435,HBIN037644
HBTAR001435,HBIN040827
HBTAR001435,HBIN041372
HBTAR001439,HBIN022632
HBTAR001439,HBIN029342
HBTAR001439,HBIN034423
HBTAR001439,HBIN001991
HBTAR001439,HBIN001999
HBTAR001439,HBIN019307
HBTAR001439,HBIN019684
HBTAR001441,HBIN029342
HBTAR001441,HBIN034423
HBTAR001441,HBIN014685
HBTAR001441,HBIN020281
HBTAR001441,HBIN020389
HBTAR001441,HBIN037286
HBTAR001441,HBIN043778
HBTAR001441,HBIN013393
HBTAR001441,HBIN025297
HBTAR001441,HBIN025298
HBTAR001441,HBIN025300
HBTAR001442,HBIN028102
HBTAR001442,HBIN001991
HBTAR001442,HBIN001999
HBTAR001443,HBIN033433
HBTAR001443,HBIN033434
HBTAR001443,HBIN034052
HBTAR001443,HBIN022632
HBTAR001443,HBIN026460
HBTAR001443,HBIN028102
HBTAR001443,HBIN021262
HBTAR001443,HBIN046831
HBTAR001443,HBIN001977
HBTAR001443,HBIN001991
HBTAR001443,HBIN001999
HBTAR001443,HBIN006339
HBTAR001443,HBIN025346
HBTAR001443,HBIN025347
HBTAR001443,HBIN025348
HBTAR001443,HBIN027040
HBTAR001443,HBIN027061
HBTAR001443,HBIN029658
HBTAR001443,HBIN045822
HBTAR001443,HBIN009458
HBTAR001443,HBIN020653
HBTAR001443,HBIN024817
HBTAR001443,HBIN001367
HBTAR001443,HBIN015205
HBTAR001443,HBIN016559
HBTAR001443,HBIN040035
HBTAR001443,HBIN024949
HBTAR001443,HBIN036525
HBTAR001448,HBIN021985
HBTAR001452,HBIN001991
HBTAR001452,HBIN001999
HBTAR001452,HBIN016005
HBTAR001453,HBIN022632
HBTAR001453,HBIN001991
HBTAR001453,HBIN001999
HBTAR001453,HBIN016005
HBTAR001460,HBIN042438
HBTAR001463,HBIN042854
HBTAR001464,HBIN045469
HBTAR001464,HBIN040403
HBTAR001465,HBIN048051
HBTAR001467,HBIN042111
HBTAR001471,HBIN003949
HBTAR001471,HBIN006468
HBTAR001471,HBIN006471
HBTAR001471,HBIN006580
HBTAR001471,HBIN014388
HBTAR001471,HBIN014399
HBTAR001471,HBIN015858
HBTAR001471,HBIN017056
HBTAR001471,HBIN017453
HBTAR001471,HBIN018163
HBTAR001471,HBIN018392
HBTAR001471,HBIN018850
HBTAR001471,HBIN018951
HBTAR001471,HBIN021163
HBTAR001471,HBIN021802
HBTAR001471,HBIN022536
HBTAR001471,HBIN022584
HBTAR001471,HBIN023533
HBTAR001471,HBIN023751
HBTAR001471,HBIN024298
HBTAR001471,HBIN024306
HBTAR001471,HBIN024339
HBTAR001471,HBIN024519
HBTAR001471,HBIN026609
HBTAR001471,HBIN026826
HBTAR001471,HBIN026973
HBTAR001471,HBIN028076
HBTAR001471,HBIN028546
HBTAR001471,HBIN029981
HBTAR001471,HBIN030047
HBTAR001471,HBIN030256
HBTAR001471,HBIN030752
HBTAR001471,HBIN031387
HBTAR001471,HBIN032460
HBTAR001471,HBIN032992
HBTAR001471,HBIN033218
HBTAR001471,HBIN033441
HBTAR001471,HBIN033583
HBTAR001471,HBIN033609
HBTAR001471,HBIN033890
HBTAR001471,HBIN034772
HBTAR001471,HBIN034809
HBTAR001471,HBIN035120
HBTAR001471,HBIN035598
HBTAR001471,HBIN036524
HBTAR001471,HBIN038424
HBTAR001471,HBIN038445
HBTAR001471,HBIN042693
HBTAR001471,HBIN044200
HBTAR001471,HBIN044671
HBTAR001471,HBIN045062
HBTAR001471,HBIN045516
HBTAR001471,HBIN045811
HBTAR001471,HBIN045944
HBTAR001471,HBIN046004
HBTAR001471,HBIN046359
HBTAR001471,HBIN047437
HBTAR001471,HBIN047561
HBTAR001471,HBIN022632
HBTAR001471,HBIN045566
HBTAR001471,HBIN038387
HBTAR001471,HBIN048372
HBTAR001471,HBIN020984
HBTAR001471,HBIN004061
HBTAR001471,HBIN011926
HBTAR001471,HBIN012943
HBTAR001471,HBIN018781
HBTAR001471,HBIN024332
HBTAR001471,HBIN024586
HBTAR001471,HBIN027576
HBTAR001471,HBIN030788
HBTAR001471,HBIN035798
HBTAR001471,HBIN035813
HBTAR001471,HBIN036645
HBTAR001471,HBIN037130
HBTAR001471,HBIN040811
HBTAR001471,HBIN041761
HBTAR001471,HBIN045937
HBTAR001471,HBIN048945
HBTAR001471,HBIN019307
HBTAR001471,HBIN026550
HBTAR001471,HBIN031114
HBTAR001471,HBIN000320
HBTAR001471,HBIN000412
HBTAR001471,HBIN000674
HBTAR001471,HBIN000678
HBTAR001471,HBIN000792
HBTAR001471,HBIN001778
HBTAR001471,HBIN002023
HBTAR001471,HBIN002684
HBTAR001471,HBIN002714
HBTAR001471,HBIN003335
HBTAR001471,HBIN003897
HBTAR001471,HBIN005113
HBTAR001471,HBIN005353
HBTAR001471,HBIN005801
HBTAR001471,HBIN005879
HBTAR001471,HBIN005904
HBTAR001471,HBIN005905
HBTAR001471,HBIN005911
HBTAR001471,HBIN006077
HBTAR001471,HBIN006526
HBTAR001471,HBIN006704
HBTAR001471,HBIN007054
HBTAR001471,HBIN007202
HBTAR001471,HBIN007465
HBTAR001471,HBIN007703
HBTAR001471,HBIN008795
HBTAR001471,HBIN008809
HBTAR001471,HBIN010404
HBTAR001471,HBIN010468
HBTAR001471,HBIN010620
HBTAR001471,HBIN010643
HBTAR001471,HBIN010704
HBTAR001471,HBIN011652
HBTAR001471,HBIN011869
HBTAR001471,HBIN012788
HBTAR001471,HBIN012979
HBTAR001471,HBIN013015
HBTAR001471,HBIN013310
HBTAR001471,HBIN013410
HBTAR001471,HBIN013773
HBTAR001471,HBIN013809
HBTAR001471,HBIN014034
HBTAR001471,HBIN014089
HBTAR001471,HBIN014398
HBTAR001471,HBIN014417
HBTAR001471,HBIN014502
HBTAR001471,HBIN014593
HBTAR001471,HBIN014596
HBTAR001471,HBIN014912
HBTAR001471,HBIN015333
HBTAR001471,HBIN015462
HBTAR001471,HBIN015562
HBTAR001471,HBIN015702
HBTAR001471,HBIN015919
HBTAR001471,HBIN016491
HBTAR001471,HBIN016501
HBTAR001471,HBIN016513
HBTAR001471,HBIN017334
HBTAR001471,HBIN017336
HBTAR001471,HBIN017440
HBTAR001471,HBIN017664
HBTAR001471,HBIN017835
HBTAR001471,HBIN017838
HBTAR001471,HBIN017978
HBTAR001471,HBIN018012
HBTAR001471,HBIN018019
HBTAR001471,HBIN018094
HBTAR001471,HBIN018119
HBTAR001471,HBIN018137
HBTAR001471,HBIN018148
HBTAR001471,HBIN018160
HBTAR001471,HBIN018278
HBTAR001471,HBIN018338
HBTAR001471,HBIN019252
HBTAR001471,HBIN019791
HBTAR001471,HBIN020010
HBTAR001471,HBIN020224
HBTAR001471,HBIN020409
HBTAR001471,HBIN020643
HBTAR001471,HBIN020907
